Channel,Unix Timestamp,CAN ID (Hex),EXT,DLC,B1,B2,B3,B4,B5,B6,B7,B8
CAN2,1503052813.580122,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.590161,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.597619,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.600112,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.610170,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.620144,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.622170,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.630125,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.640099,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.640694,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052813.647620,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.650113,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.722131,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.730114,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.740163,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.740758,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052813.747619,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.750055,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052813.750640,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.760108,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.770252,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.772263,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.780126,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.790086,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.797620,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.800119,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.810165,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.820153,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.822180,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.830166,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.840126,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.840721,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052813.847622,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.850111,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.860118,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.870185,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.871936,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.880134,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.890110,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.897619,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.900147,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.910169,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.922166,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.930122,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.940113,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.940708,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052813.947619,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.950116,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.955083,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052813.960110,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.970274,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.972278,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052813.980156,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.990088,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052813.997622,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.000005,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052814.000593,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.010138,18FEEE00,1,8,41,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052814.010730,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.020151,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.022170,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.030115,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.040071,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.040667,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052814.047582,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.050085,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.060086,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.070168,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.072178,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.080099,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.090163,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.097583,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.100093,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.110144,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.120139,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.122148,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.130073,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.140071,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.140670,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052814.147584,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.150083,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.160081,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.170146,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.172153,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.179954,18FD7C00,1,8,F8,83,05,00,D3,1F,03,FF
CAN2,1503052814.180547,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.190073,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.197583,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.200011,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503052814.200599,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.210129,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.215047,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052814.220122,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.222134,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.230083,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.240085,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.240680,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052814.247585,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.250039,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052814.250630,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.260082,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.270163,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.272170,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.280109,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.290112,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.297584,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.300101,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.310120,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.320226,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.322235,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.330078,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.340097,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.340692,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052814.347582,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.350094,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.360115,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.370169,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.372181,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.380212,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.390066,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.397582,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.400096,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.410165,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.420132,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.422162,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.430103,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.440084,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.440683,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052814.447587,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.450134,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.460094,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.470235,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.472243,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.475105,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052814.480125,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.490093,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.497583,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.500027,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052814.500614,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.510126,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.520183,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.522194,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.530082,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.540106,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.540705,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052814.547328,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.550099,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.560109,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.570185,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.572192,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.580123,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.590155,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.597586,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.600099,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.610162,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.620144,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.622152,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.630117,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.640096,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.640692,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052814.647581,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.650110,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.722131,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.730110,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.735135,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052814.740161,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.740756,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052814.747581,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.750052,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052814.750641,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.760109,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.768016,18EAD000,1,3,00,D3,00,00,00,00,00,00
CAN2,1503052814.768412,18EAD100,1,3,00,D3,00,00,00,00,00,00
CAN2,1503052814.770247,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.772253,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.780124,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.790084,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.797583,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.800118,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.810161,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.820150,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.822187,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.830159,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.840122,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.840717,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052814.847585,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.850118,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.860113,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.870181,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.872187,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.880132,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.890111,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.897580,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.900140,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.910170,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.922171,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.930122,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.940106,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.940701,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052814.947584,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.950109,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.960099,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.970266,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.972092,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052814.980152,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.990088,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052814.995038,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052814.997584,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.000006,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052815.000600,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.010143,18FEEE00,1,8,41,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052815.010734,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.020151,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.022166,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.030116,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.040072,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.040667,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052815.047553,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.050089,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.060086,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.070175,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.072181,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.080104,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.090164,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.097554,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.100110,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.110146,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.120139,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.122151,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.130073,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.140085,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.140680,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052815.147556,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.150087,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.160078,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.170149,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.172156,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.179966,18FD7C00,1,8,F8,83,05,00,D3,1F,03,FF
CAN2,1503052815.180557,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.190076,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.197554,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.200011,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503052815.200605,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.210135,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.220137,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.222146,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.230091,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.240079,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.240675,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052815.247555,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.250044,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052815.255034,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052815.260092,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.270167,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.272177,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.280108,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.290114,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.297553,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.300110,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.310122,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.320224,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.322232,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.330083,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.340108,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.340703,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052815.347555,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.350097,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.360108,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.370175,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.372182,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.380212,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.390073,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.397554,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.400103,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.410165,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.420131,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.422164,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.430106,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.440090,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.440685,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052815.447554,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.450147,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.460091,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.470189,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.472197,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.480135,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.490097,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.497553,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.500025,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503052815.500613,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.510128,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.515056,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503052815.520197,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.522205,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.530089,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.540104,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.540703,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503052815.547554,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.550107,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.560114,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.570243,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.572251,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.580121,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.590160,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.597555,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.600115,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.610174,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.620141,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503052815.622163,18FFC502,1,8,11,FF,FF,50,00,FF,FF,FF
CAN2,1503052815.630130,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
