Channel,Unix Timestamp,CAN ID (Hex),EXT,DLC,B1,B2,B3,B4,B5,B6,B7,B8
CAN2,1503051636.000595,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.010103,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.020116,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.030065,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.040071,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.045039,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051636.050079,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.051226,18EAD100,1,3,E7,FF,00,00,00,00,00,00
CAN2,1503051636.060079,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.070121,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.080101,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.090045,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.090640,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051636.100066,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.110115,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.120106,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.130076,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.140097,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.150096,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.160084,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.170115,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.180070,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.190031,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.190627,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051636.200070,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.210103,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.220141,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.230095,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.240080,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.250001,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051636.250578,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.260086,18FEEE00,1,8,41,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051636.260677,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.270154,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.280087,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.290027,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.290622,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051636.300077,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051636.305088,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051636.310113,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
